text;language;label;cleaned_text;tokens
الإبداع والابتكار بيخلي المشاريع مختلفة عن المنافسين;arabic;clean;الابداع والابتكار بيخلي المشاريع مختلفه المنافسين;['الابداع', 'والابتكار', 'بيخلي', 'المشاريع', 'مختلفه', 'المنافسين']
Good-listener;english;clean;goodlistener;['goodlistener']
I was part of a project team that required creativity, critical thinking, and consistent performance to meet ambitious targets successfully.;english;clean;part project team required creativity critical thinking consistent performance meet ambitious targets successfully;['part', 'project', 'team', 'required', 'creativity', 'critical', 'thinking', 'consistent', 'performance', 'meet', 'ambitious', 'targets', 'successfully']
Hardware;english;clean;hardware;['hardware']
خليك ملتزم بتطوير نفسك بشكل مستمر ومخطط له.;arabic;clean;خليك ملتزم بتطوير نفسك بشكل مستمر ومخطط;['خليك', 'ملتزم', 'بتطوير', 'نفسك', 'بشكل', 'مستمر', 'ومخطط']
ينتن;arabic;toxic;ينتن;['ينتن']
الاتصال;arabic;clean;الاتصال;['الاتصال']
Understanding industry regulations ensures informed applications.;english;clean;understanding industry regulations ensures informed applications;['understanding', 'industry', 'regulations', 'ensures', 'informed', 'applications']
متخاذل جدًا;arabic;toxic;متخاذل جدا;['متخاذل', 'جدا']
الأعداء;arabic;toxic;الاعداء;['الاعداء']
قريباً جداً;arabic;clean;قريبا جدا;['قريبا', 'جدا']
مصدّق;arabic;clean;مصدق;['مصدق']
Congrats on your new job, wishing you excellence and success in all your responsibilities.;english;clean;congrats new job wishing excellence success responsibilities;['congrats', 'new', 'job', 'wishing', 'excellence', 'success', 'responsibilities']
مش معقول يكون في ناس مش مهتمة بعملها أو بتطويره.;arabic;toxic;مش معقول يكون ناس مش مهتمه بعملها او بتطويره;['مش', 'معقول', 'يكون', 'ناس', 'مش', 'مهتمه', 'بعملها', 'او', 'بتطويره']
عبارة غير محترمة;arabic;toxic;عباره محترمه;['عباره', 'محترمه']
administration;english;clean;administration;['administration']
disconnect;english;clean;disconnect;['disconnect']
hard drive;english;clean;hard drive;['hard', 'drive']
ركز على الحلول وليس المشاكل، فالتفكير الإيجابي يولد نتائج أفضل;arabic;clean;ركز علي الحلول وليس المشاكل فالتفكير الايجابي يولد نتايج افضل;['ركز', 'علي', 'الحلول', 'وليس', 'المشاكل', 'فالتفكير', 'الايجابي', 'يولد', 'نتايج', 'افضل']
هجوم لفظي;arabic;toxic;هجوم لفظي;['هجوم', 'لفظي']
الدورات والشهادات المهنية بتساعد ازاي في الحصول على شغل؟;arabic;clean;الدورات والشهادات المهنيه بتساعد ازاي الحصول علي شغل;['الدورات', 'والشهادات', 'المهنيه', 'بتساعد', 'ازاي', 'الحصول', 'علي', 'شغل']
حماية البيانات;arabic;clean;حمايه البيانات;['حمايه', 'البيانات']
مش معقول المشاكل دي تفضل تحصل من غير أي حل ولا متابعة.;arabic;toxic;مش معقول المشاكل دي تفضل تحصل اي حل متابعه;['مش', 'معقول', 'المشاكل', 'دي', 'تفضل', 'تحصل', 'اي', 'حل', 'متابعه']
الإرتداد;arabic;toxic;الارتداد;['الارتداد']
courteous;english;clean;courteous;['courteous']
خلال الخبرة العملية اتعلمت ترتيب الأولويات، إدارة الوقت، وتقديم شغل بجودة عالية باستمرار.;arabic;clean;خلال الخبره العمليه اتعلمت ترتيب الاولويات اداره الوقت وتقديم شغل بجوده عاليه باستمرار;['خلال', 'الخبره', 'العمليه', 'اتعلمت', 'ترتيب', 'الاولويات', 'اداره', 'الوقت', 'وتقديم', 'شغل', 'بجوده', 'عاليه', 'باستمرار']
مشغل أقراص;arabic;clean;مشغل اقراص;['مشغل', 'اقراص']
Networking and mentorship are critical tools for navigating competitive industries, allowing individuals to gain insights and guidance from more experienced professionals.;english;clean;networking mentorship critical tools navigating competitive industries allowing individuals gain insights guidance experienced professionals;['networking', 'mentorship', 'critical', 'tools', 'navigating', 'competitive', 'industries', 'allowing', 'individuals', 'gain', 'insights', 'guidance', 'experienced', 'professionals']
مثابر;arabic;clean;مثابر;['مثابر']
Learn how to deal with difficult colleagues without creating tension.;english;clean;learn deal difficult colleagues without creating tension;['learn', 'deal', 'difficult', 'colleagues', 'without', 'creating', 'tension']
Participating in professional forums expands knowledge and networking.;english;clean;participating professional forums expands knowledge networking;['participating', 'professional', 'forums', 'expands', 'knowledge', 'networking']
Happy graduation, wishing you a career filled with opportunities and growth.;english;clean;happy graduation wishing career filled opportunities growth;['happy', 'graduation', 'wishing', 'career', 'filled', 'opportunities', 'growth']
software englishgineering;english;clean;software englishgineering;['software', 'englishgineering']
كيف يمكن استخدام أدوات تحليل البيانات في تحسين الأداء؟;arabic;clean;يمكن استخدام ادوات تحليل البيانات تحسين الاداء;['يمكن', 'استخدام', 'ادوات', 'تحليل', 'البيانات', 'تحسين', 'الاداء']
مرحلة المشروع;arabic;clean;مرحله المشروع;['مرحله', 'المشروع']
تحليل المعلومات يدعم اتخاذ القرارات الدقيقة في الوقت المناسب.;arabic;clean;تحليل المعلومات يدعم اتخاذ القرارات الدقيقه الوقت المناسب;['تحليل', 'المعلومات', 'يدعم', 'اتخاذ', 'القرارات', 'الدقيقه', 'الوقت', 'المناسب']
Requesting feedback professionally promotes improvement.;english;clean;requesting feedback professionally promotes improvement;['requesting', 'feedback', 'professionally', 'promotes', 'improvement']
intrusion detection;english;clean;intrusion detection;['intrusion', 'detection']
محمد بدأ كمتدرب عادي في شركة تكنولوجيا، وبعد سنتين بس بقي مدير فريق المشاريع عشان اجتهاده وتعلمه المستمر وكان دايمًا بيحاول يطور مهاراته ويتعاون مع زمايله.;arabic;clean;محمد بدا كمتدرب عادي شركه تكنولوجيا وبعد سنتين بقي مدير فريق المشاريع عشان اجتهاده وتعلمه المستمر وكان دايما بيحاول يطور مهاراته ويتعاون زمايله;['محمد', 'بدا', 'كمتدرب', 'عادي', 'شركه', 'تكنولوجيا', 'وبعد', 'سنتين', 'بقي', 'مدير', 'فريق', 'المشاريع', 'عشان', 'اجتهاده', 'وتعلمه', 'المستمر', 'وكان', 'دايما', 'بيحاول', 'يطور', 'مهاراته', 'ويتعاون', 'زمايله']
advocacy;english;clean;advocacy;['advocacy']
I worked on client presentations, designed visuals, and communicated ideas clearly to persuade stakeholders and achieve project objectives.;english;clean;worked client presentations designed visuals communicated ideas clearly persuade stakeholders achieve project objectives;['worked', 'client', 'presentations', 'designed', 'visuals', 'communicated', 'ideas', 'clearly', 'persuade', 'stakeholders', 'achieve', 'project', 'objectives']
Does using digital platforms make it easier to find training or jobs? Which platform do you prefer?;english;clean;using digital platforms make easier find training jobs platform prefer;['using', 'digital', 'platforms', 'make', 'easier', 'find', 'training', 'jobs', 'platform', 'prefer']
فاز;arabic;clean;فاز;['فاز']
إغلاق باب التقديم;arabic;clean;اغلاق باب التقديم;['اغلاق', 'باب', 'التقديم']
محقق أهداف;arabic;clean;محقق اهداف;['محقق', 'اهداف']
you can't handle it;english;toxic;cant handle;['cant', 'handle']
منشور ;arabic;clean;منشور;['منشور']
ملَكَة;arabic;clean;ملكه;['ملكه']
خليك دايمًا ملتزم بمواعيد الاجتماعات والمهام الجماعية.;arabic;clean;خليك دايما ملتزم بمواعيد الاجتماعات والمهام الجماعيه;['خليك', 'دايما', 'ملتزم', 'بمواعيد', 'الاجتماعات', 'والمهام', 'الجماعيه']
courage;english;clean;courage;['courage']
Practicing time-efficient study methods improves skill acquisition.;english;clean;practicing timeefficient study methods improves skill acquisition;['practicing', 'timeefficient', 'study', 'methods', 'improves', 'skill', 'acquisition']
You are the reason all this disorder exists and yet you don’t see any problem with it.;english;toxic;reason disorder exists yet dont see problem;['reason', 'disorder', 'exists', 'yet', 'dont', 'see', 'problem']
