text;language;label;cleaned_text;tokens
el mosahama fel 3amal btzeed el 3alaqat el mo7taramah.;mixed;clean;el mosahama fel 3amal btzeed el 3alaqat el mo7taramah;['el', 'mosahama', 'fel', '3amal', 'btzeed', 'el', '3alaqat', 'el', 'mo7taramah']
ana mot7amesh lel mashroo3 el moshtarak.;mixed;clean;ana mot7amesh lel mashroo3 el moshtarak;['ana', 'mot7amesh', 'lel', 'mashroo3', 'el', 'moshtarak']
el 3amal el moshtarak by7sen el natayeg el nihaiya.;mixed;clean;el 3amal el moshtarak by7sen el natayeg el nihaiya;['el', '3amal', 'el', 'moshtarak', 'by7sen', 'el', 'natayeg', 'el', 'nihaiya']
ana da2man a7eb asa3ed men be7tag.;mixed;clean;ana da2man a7eb asa3ed men be7tag;['ana', 'da2man', 'a7eb', 'asa3ed', 'men', 'be7tag']
el teamwork we el ta3awen mohem geddan le el naja7.;mixed;clean;el teamwork el ta3awen mohem geddan le el naja7;['el', 'teamwork', 'el', 'ta3awen', 'mohem', 'geddan', 'le', 'el', 'naja7']
el mosharaka fel masharee3 btzeed el e7sas bel mas2oolya.;mixed;clean;el mosharaka fel masharee3 btzeed el e7sas bel mas2oolya;['el', 'mosharaka', 'fel', 'masharee3', 'btzeed', 'el', 'e7sas', 'bel', 'mas2oolya']
el 3amal el kheir yj3al el 3alam a7san.;mixed;clean;el 3amal el kheir yj3al el 3alam a7san;['el', '3amal', 'el', 'kheir', 'yj3al', 'el', '3alam', 'a7san']
el mosahama ma3 el zomala2y btzeed el entaj we el ra7a.;mixed;clean;el mosahama ma3 el zomala2y btzeed el entaj el ra7a;['el', 'mosahama', 'ma3', 'el', 'zomala2y', 'btzeed', 'el', 'entaj', 'el', 'ra7a']
ana da2man a7awel asa3ed men 3andy.;mixed;clean;ana da2man a7awel asa3ed men 3andy;['ana', 'da2man', 'a7awel', 'asa3ed', 'men', '3andy']
el masharee3 el moshtaraka btzeed el tafahom we el khibra.;mixed;clean;el masharee3 el moshtaraka btzeed el tafahom el khibra;['el', 'masharee3', 'el', 'moshtaraka', 'btzeed', 'el', 'tafahom', 'el', 'khibra']
el ta3awen fel 3amal ykhaly el fereeq a7san.;mixed;clean;el ta3awen fel 3amal ykhaly el fereeq a7san;['el', 'ta3awen', 'fel', '3amal', 'ykhaly', 'el', 'fereeq', 'a7san']
ana mot7amesh le kol fursa mosahama.;mixed;clean;ana mot7amesh le kol fursa mosahama;['ana', 'mot7amesh', 'le', 'kol', 'fursa', 'mosahama']
el 3amal el kheir by3lem el sabr we el wa3y.;mixed;clean;el 3amal el kheir by3lem el sabr el wa3y;['el', '3amal', 'el', 'kheir', 'by3lem', 'el', 'sabr', 'el', 'wa3y']
ana a7eb asaa3ed el zomala2y lama y7tago.;mixed;clean;ana a7eb asaa3ed el zomala2y lama y7tago;['ana', 'a7eb', 'asaa3ed', 'el', 'zomala2y', 'lama', 'y7tago']
el mosharaka fel masharee3 btzeed el motivation.;mixed;clean;el mosharaka fel masharee3 btzeed el motivation;['el', 'mosharaka', 'fel', 'masharee3', 'btzeed', 'el', 'motivation']
el teamwork btzeed el ta3awen we el tafahem.;mixed;clean;el teamwork btzeed el ta3awen el tafahem;['el', 'teamwork', 'btzeed', 'el', 'ta3awen', 'el', 'tafahem']
el mosahama ma3 el akhareen btzeed el wa3y el 3am.;mixed;clean;el mosahama ma3 el akhareen btzeed el wa3y el 3am;['el', 'mosahama', 'ma3', 'el', 'akhareen', 'btzeed', 'el', 'wa3y', 'el', '3am']
el 3amal el moshtarak ye7sen el entaj we el khibra.;mixed;clean;el 3amal el moshtarak ye7sen el entaj el khibra;['el', '3amal', 'el', 'moshtarak', 'ye7sen', 'el', 'entaj', 'el', 'khibra']
el masharee3 el moshtaraka btzeed el e7sas bel mas2oolya.;mixed;clean;el masharee3 el moshtaraka btzeed el e7sas bel mas2oolya;['el', 'masharee3', 'el', 'moshtaraka', 'btzeed', 'el', 'e7sas', 'bel', 'mas2oolya']
el ta3awen ma3 el zomala2y ykhaly el 3amal ashal we a7san.;mixed;clean;el ta3awen ma3 el zomala2y ykhaly el 3amal ashal a7san;['el', 'ta3awen', 'ma3', 'el', 'zomala2y', 'ykhaly', 'el', '3amal', 'ashal', 'a7san']
ana mot7amesh le kol mashroo3 feh ta3awen.;mixed;clean;ana mot7amesh le kol mashroo3 feh ta3awen;['ana', 'mot7amesh', 'le', 'kol', 'mashroo3', 'feh', 'ta3awen']
el 3amal el kheir by7sen el mood wel tafahom.;mixed;clean;el 3amal el kheir by7sen el mood wel tafahom;['el', '3amal', 'el', 'kheir', 'by7sen', 'el', 'mood', 'wel', 'tafahom']
el mosahama btzeed el tafahem we el collaboration.;mixed;clean;el mosahama btzeed el tafahem el collaboration;['el', 'mosahama', 'btzeed', 'el', 'tafahem', 'el', 'collaboration']
el teamwork mohem geddan le ay mashroo3.;mixed;clean;el teamwork mohem geddan le ay mashroo3;['el', 'teamwork', 'mohem', 'geddan', 'le', 'ay', 'mashroo3']
el mosharaka fel fereeq btzeed el motivation we el intaj.;mixed;clean;el mosharaka fel fereeq btzeed el motivation el intaj;['el', 'mosharaka', 'fel', 'fereeq', 'btzeed', 'el', 'motivation', 'el', 'intaj']
el 3amal el moshtarak ykhaly el mashroo3 a7san.;mixed;clean;el 3amal el moshtarak ykhaly el mashroo3 a7san;['el', '3amal', 'el', 'moshtarak', 'ykhaly', 'el', 'mashroo3', 'a7san']
el ta3awen ma3 el zomala2y by7sen el natayeg.;mixed;clean;el ta3awen ma3 el zomala2y by7sen el natayeg;['el', 'ta3awen', 'ma3', 'el', 'zomala2y', 'by7sen', 'el', 'natayeg']
el mosahama fel 3amal btzeed el wa3y we el khibra.;mixed;clean;el mosahama fel 3amal btzeed el wa3y el khibra;['el', 'mosahama', 'fel', '3amal', 'btzeed', 'el', 'wa3y', 'el', 'khibra']
el teamwork we el ta3awen mohem geddan lel naja7.;mixed;clean;el teamwork el ta3awen mohem geddan lel naja7;['el', 'teamwork', 'el', 'ta3awen', 'mohem', 'geddan', 'lel', 'naja7']
el 3amal el kheir ye3lem el sabr we el ta3awen.;mixed;clean;el 3amal el kheir ye3lem el sabr el ta3awen;['el', '3amal', 'el', 'kheir', 'ye3lem', 'el', 'sabr', 'el', 'ta3awen']
el mosharaka fel masharee3 btzeed el khibra we el motivation.;mixed;clean;el mosharaka fel masharee3 btzeed el khibra el motivation;['el', 'mosharaka', 'fel', 'masharee3', 'btzeed', 'el', 'khibra', 'el', 'motivation']
el mosahama fel 3amal btzeed el intaj wel collaboration.;mixed;clean;el mosahama fel 3amal btzeed el intaj wel collaboration;['el', 'mosahama', 'fel', '3amal', 'btzeed', 'el', 'intaj', 'wel', 'collaboration']
ta3awen;mixed;clean;ta3awen;['ta3awen']
mosahama;mixed;clean;mosahama;['mosahama']
kher;mixed;clean;kher;['kher']
intaj;mixed;clean;intaj;['intaj']
fereeq;mixed;clean;fereeq;['fereeq']
mas2oolya;mixed;clean;mas2oolya;['mas2oolya']
mohafaza;mixed;clean;mohafaza;['mohafaza']
khobza;mixed;clean;khobza;['khobza']
mohafaza3ala;mixed;clean;mohafaza3ala;['mohafaza3ala']
tafahem;mixed;clean;tafahem;['tafahem']
sabr;mixed;clean;sabr;['sabr']
mosharaka;mixed;clean;mosharaka;['mosharaka']
khobrat;mixed;clean;khobrat;['khobrat']
mosharaka_motasharaka;mixed;clean;mosharakamotasharaka;['mosharakamotasharaka']
mohim;mixed;clean;mohim;['mohim']
tanfeeth;mixed;clean;tanfeeth;['tanfeeth']
istimrar;mixed;clean;istimrar;['istimrar']
tahseen;mixed;clean;tahseen;['tahseen']
tatawor;mixed;clean;tatawor;['tatawor']
entaj;mixed;clean;entaj;['entaj']
mosahama_fe_3amal;mixed;clean;mosahamafe3amal;['mosahamafe3amal']
ta3allom;mixed;clean;ta3allom;['ta3allom']
forsa_kbeera;mixed;clean;forsakbeera;['forsakbeera']
musharaka;mixed;clean;musharaka;['musharaka']
khair;mixed;clean;khair;['khair']
zomala2;mixed;clean;zomala2;['zomala2']
fereeq_moshtarak;mixed;clean;fereeqmoshtarak;['fereeqmoshtarak']
motakamil;mixed;clean;motakamil;['motakamil']
ta7deed;mixed;clean;ta7deed;['ta7deed']
wa3y;mixed;clean;wa3y;['wa3y']
istiqama;mixed;clean;istiqama;['istiqama']
ikhlaas;mixed;clean;ikhlaas;['ikhlaas']
tafa2ol;mixed;clean;tafa2ol;['tafa2ol']
mosharaka_fe_7ayat;mixed;clean;mosharakafe7ayat;['mosharakafe7ayat']
madad;mixed;clean;madad;['madad']
mosa3ada;mixed;clean;mosa3ada;['mosa3ada']
rafi3;mixed;clean;rafi3;['rafi3']
azma;mixed;clean;azma;['azma']
ikhlas;mixed;clean;ikhlas;['ikhlas']
amaneh;mixed;clean;amaneh;['amaneh']
ro7_fareeq;mixed;clean;ro7fareeq;['ro7fareeq']
mosharaka_fe_tafawoq;mixed;clean;mosharakafetafawoq;['mosharakafetafawoq']
mohafaza_ala_el_wa2t;mixed;clean;mohafazaalaelwa2t;['mohafazaalaelwa2t']
motakadem;mixed;clean;motakadem;['motakadem']
forsa_3amal;mixed;clean;forsa3amal;['forsa3amal']
tahfiz;mixed;clean;tahfiz;['tahfiz']
mohafaza_3ala_el_khibrat;mixed;clean;mohafaza3alaelkhibrat;['mohafaza3alaelkhibrat']
mosharaka_fe_3amal;mixed;clean;mosharakafe3amal;['mosharakafe3amal']
ta3allom_motamer;mixed;clean;ta3allommotamer;['ta3allommotamer']
tahseen_el_intaj;mixed;clean;tahseenelintaj;['tahseenelintaj']
ta3awen_ma3_el_zomala2;mixed;clean;ta3awenma3elzomala2;['ta3awenma3elzomala2']
tafahem_ma3_el_zomala2;mixed;clean;tafahemma3elzomala2;['tafahemma3elzomala2']
mosahama_ashya;mixed;clean;mosahamaashya;['mosahamaashya']
khair_3amal;mixed;clean;khair3amal;['khair3amal']
forsa_tatawor;mixed;clean;forsatatawor;['forsatatawor']
mohim_3amal;mixed;clean;mohim3amal;['mohim3amal']
istimrar_motamer;mixed;clean;istimrarmotamer;['istimrarmotamer']
tatawor_el_maharat;mixed;clean;tataworelmaharat;['tataworelmaharat']
entaj_3ali;mixed;clean;entaj3ali;['entaj3ali']
ta7deed_ahdaf;mixed;clean;ta7deedahdaf;['ta7deedahdaf']
wa3y_motamer;mixed;clean;wa3ymotamer;['wa3ymotamer']
istiqama_fe_el_3amal;mixed;clean;istiqamafeel3amal;['istiqamafeel3amal']
ikhlaas_fe_el_fareeq;mixed;clean;ikhlaasfeelfareeq;['ikhlaasfeelfareeq']
tafa2ol_ma3_el_3amal;mixed;clean;tafa2olma3el3amal;['tafa2olma3el3amal']
mosharaka_ma3_el_fareeq;mixed;clean;mosharakama3elfareeq;['mosharakama3elfareeq']
madad_lil_akhareen;mixed;clean;madadlilakhareen;['madadlilakhareen']
mosa3ada_fe_3amal;mixed;clean;mosa3adafe3amal;['mosa3adafe3amal']
rafi3_el_moroo2a;mixed;clean;rafi3elmoroo2a;['rafi3elmoroo2a']
azma_fe_el_3amal;mixed;clean;azmafeel3amal;['azmafeel3amal']
ikhlas_fe_el_taf3el;mixed;clean;ikhlasfeeltaf3el;['ikhlasfeeltaf3el']
amaneh_fe_el_wa3y;mixed;clean;amanehfeelwa3y;['amanehfeelwa3y']
ro7_fareeq_motakamil;mixed;clean;ro7fareeqmotakamil;['ro7fareeqmotakamil']
mosharaka_fe_tanfeeth;mixed;clean;mosharakafetanfeeth;['mosharakafetanfeeth']
mohafaza_ala_el_mohimat;mixed;clean;mohafazaalaelmohimat;['mohafazaalaelmohimat']
ta3allom_motamer_ma3_el_zomala2;mixed;clean;ta3allommotamerma3elzomala2;['ta3allommotamerma3elzomala2']
ta7seen_el_maharat;mixed;clean;ta7seenelmaharat;['ta7seenelmaharat']
tatawor_el_moshahama;mixed;clean;tataworelmoshahama;['tataworelmoshahama']
ta3awen_motamer;mixed;clean;ta3awenmotamer;['ta3awenmotamer']
tafahem_motamer;mixed;clean;tafahemmotamer;['tafahemmotamer']
mosahama_motamer;mixed;clean;mosahamamotamer;['mosahamamotamer']
khair_motamer;mixed;clean;khairmotamer;['khairmotamer']
forsa_kbira_fe_3amal;mixed;clean;forsakbirafe3amal;['forsakbirafe3amal']
mohim_motamer;mixed;clean;mohimmotamer;['mohimmotamer']
tatawor_motamer;mixed;clean;tatawormotamer;['tatawormotamer']
entaj_motamer;mixed;clean;entajmotamer;['entajmotamer']
ta7deed_motamer;mixed;clean;ta7deedmotamer;['ta7deedmotamer']
istiqama_motamer;mixed;clean;istiqamamotamer;['istiqamamotamer']
ikhlaas_motamer;mixed;clean;ikhlaasmotamer;['ikhlaasmotamer']
tafa2ol_motamer;mixed;clean;tafa2olmotamer;['tafa2olmotamer']
mosharaka_motamer;mixed;clean;mosharakamotamer;['mosharakamotamer']
madad_motamer;mixed;clean;madadmotamer;['madadmotamer']
mosa3ada_motamer;mixed;clean;mosa3adamotamer;['mosa3adamotamer']
rafi3_motamer;mixed;clean;rafi3motamer;['rafi3motamer']
azma_motamer;mixed;clean;azmamotamer;['azmamotamer']
ikhlas_motamer;mixed;clean;ikhlasmotamer;['ikhlasmotamer']
amaneh_motamer;mixed;clean;amanehmotamer;['amanehmotamer']
ro7_fareeq_motamer;mixed;clean;ro7fareeqmotamer;['ro7fareeqmotamer']
mosharaka_fe_3amal_motamer;mixed;clean;mosharakafe3amalmotamer;['mosharakafe3amalmotamer']
mohafaza_ala_el_maharat;mixed;clean;mohafazaalaelmaharat;['mohafazaalaelmaharat']
ta3allom_fe_3amal;mixed;clean;ta3allomfe3amal;['ta3allomfe3amal']
ta7seen_el_intaj_motamer;mixed;clean;ta7seenelintajmotamer;['ta7seenelintajmotamer']
ta3awen_ma3_el_zomala2_motamer;mixed;clean;ta3awenma3elzomala2motamer;['ta3awenma3elzomala2motamer']
tafahem_ma3_el_zomala2_motamer;mixed;clean;tafahemma3elzomala2motamer;['tafahemma3elzomala2motamer']
mosahama_ashya_motamer;mixed;clean;mosahamaashyamotamer;['mosahamaashyamotamer']
khair_3amal_motamer;mixed;clean;khair3amalmotamer;['khair3amalmotamer']
forsa_tatawor_motamer;mixed;clean;forsatatawormotamer;['forsatatawormotamer']
mohim_3amal_motamer;mixed;clean;mohim3amalmotamer;['mohim3amalmotamer']
istimrar_motamer_fe_3amal;mixed;clean;istimrarmotamerfe3amal;['istimrarmotamerfe3amal']
tatawor_el_maharat_motamer;mixed;clean;tataworelmaharatmotamer;['tataworelmaharatmotamer']
entaj_3ali_motamer;mixed;clean;entaj3alimotamer;['entaj3alimotamer']
ta7deed_ahdaf_motamer;mixed;clean;ta7deedahdafmotamer;['ta7deedahdafmotamer']
wa3y_motamer_motamer;mixed;clean;wa3ymotamermotamer;['wa3ymotamermotamer']
istiqama_fe_el_3amal_motamer;mixed;clean;istiqamafeel3amalmotamer;['istiqamafeel3amalmotamer']
ikhlaas_fe_el_fareeq_motamer;mixed;clean;ikhlaasfeelfareeqmotamer;['ikhlaasfeelfareeqmotamer']
tafa2ol_ma3_el_3amal_motamer;mixed;clean;tafa2olma3el3amalmotamer;['tafa2olma3el3amalmotamer']
mosharaka_ma3_el_fareeq_motamer;mixed;clean;mosharakama3elfareeqmotamer;['mosharakama3elfareeqmotamer']
madad_lil_akhareen_motamer;mixed;clean;madadlilakhareenmotamer;['madadlilakhareenmotamer']
mosa3ada_fe_3amal_motamer;mixed;clean;mosa3adafe3amalmotamer;['mosa3adafe3amalmotamer']
rafi3_el_moroo2a_motamer;mixed;clean;rafi3elmoroo2amotamer;['rafi3elmoroo2amotamer']
azma_fe_el_3amal_motamer;mixed;clean;azmafeel3amalmotamer;['azmafeel3amalmotamer']
ikhlas_fe_el_taf3el_motamer;mixed;clean;ikhlasfeeltaf3elmotamer;['ikhlasfeeltaf3elmotamer']
amaneh_fe_el_wa3y_motamer;mixed;clean;amanehfeelwa3ymotamer;['amanehfeelwa3ymotamer']
ro7_fareeq_motakamil_motamer;mixed;clean;ro7fareeqmotakamilmotamer;['ro7fareeqmotakamilmotamer']
mosharaka_fe_tanfeeth_motamer;mixed;clean;mosharakafetanfeethmotamer;['mosharakafetanfeethmotamer']
mohafaza_ala_el_mohimat_motamer;mixed;clean;mohafazaalaelmohimatmotamer;['mohafazaalaelmohimatmotamer']
ta3allom_motamer_ma3_el_zomala2_motamer;mixed;clean;ta3allommotamerma3elzomala2motamer;['ta3allommotamerma3elzomala2motamer']
ta7seen_el_maharat_motamer;mixed;clean;ta7seenelmaharatmotamer;['ta7seenelmaharatmotamer']
tatawor_el_moshahama_motamer;mixed;clean;tataworelmoshahamamotamer;['tataworelmoshahamamotamer']
ta3awen_motamer_motamer;mixed;clean;ta3awenmotamermotamer;['ta3awenmotamermotamer']
tafahem_motamer_motamer;mixed;clean;tafahemmotamermotamer;['tafahemmotamermotamer']
mosahama_motamer_motamer;mixed;clean;mosahamamotamermotamer;['mosahamamotamermotamer']
khair_motamer_motamer;mixed;clean;khairmotamermotamer;['khairmotamermotamer']
forsa_kbira_fe_3amal_motamer;mixed;clean;forsakbirafe3amalmotamer;['forsakbirafe3amalmotamer']
mohim_motamer_motamer;mixed;clean;mohimmotamermotamer;['mohimmotamermotamer']
istimrar_motamer_motamer;mixed;clean;istimrarmotamermotamer;['istimrarmotamermotamer']
ta3awen_fe_3amal;mixed;clean;ta3awenfe3amal;['ta3awenfe3amal']
khair_mot3awen;mixed;clean;khairmot3awen;['khairmot3awen']
tafahem_mot3awen;mixed;clean;tafahemmot3awen;['tafahemmot3awen']
intaj_3amal;mixed;clean;intaj3amal;['intaj3amal']
ta3awen_ma3_el_fareeq;mixed;clean;ta3awenma3elfareeq;['ta3awenma3elfareeq']
mosahama_3amal;mixed;clean;mosahama3amal;['mosahama3amal']
wa3y_3am;mixed;clean;wa3y3am;['wa3y3am']
ro7_el_fareeq;mixed;clean;ro7elfareeq;['ro7elfareeq']
ikhlaas_fe_3amal;mixed;clean;ikhlaasfe3amal;['ikhlaasfe3amal']
motakamel;mixed;clean;motakamel;['motakamel']
mohim_moshara;mixed;clean;mohimmoshara;['mohimmoshara']
istimrar_tawil;mixed;clean;istimrartawil;['istimrartawil']
tahseen_el_3amal;mixed;clean;tahseenel3amal;['tahseenel3amal']
tatawor_ashya;mixed;clean;tataworashya;['tataworashya']
ما هي المهارات المطلوبة لكل وظيفة؟;arabic;clean;المهارات المطلوبه لكل وظيفه;['المهارات', 'المطلوبه', 'لكل', 'وظيفه']
كيف يمكن اكتساب خبرة في مجال معين؟;arabic;clean;يمكن اكتساب خبره مجال معين;['يمكن', 'اكتساب', 'خبره', 'مجال', 'معين']
ما هي أهم التحديات في سوق العمل اليوم؟;arabic;clean;اهم التحديات سوق العمل اليوم;['اهم', 'التحديات', 'سوق', 'العمل', 'اليوم']
كيف تختار المجال المهني المناسب لك؟;arabic;clean;تختار المجال المهني المناسب;['تختار', 'المجال', 'المهني', 'المناسب']
ما الفرق بين العمل الحر والعمل التقليدي؟;arabic;clean;الفرق العمل الحر والعمل التقليدي;['الفرق', 'العمل', 'الحر', 'والعمل', 'التقليدي']
كيف يمكن تحسين فرص الحصول على وظيفة؟;arabic;clean;يمكن تحسين فرص الحصول علي وظيفه;['يمكن', 'تحسين', 'فرص', 'الحصول', 'علي', 'وظيفه']
ما أهمية التدريب الداخلي في تطوير المهارات؟;arabic;clean;اهميه التدريب الداخلي تطوير المهارات;['اهميه', 'التدريب', 'الداخلي', 'تطوير', 'المهارات']
كيف تؤثر التكنولوجيا على المهن الحديثة؟;arabic;clean;توثر التكنولوجيا علي المهن الحديثه;['توثر', 'التكنولوجيا', 'علي', 'المهن', 'الحديثه']
ما هي المهن المستقبلية الأكثر طلباً؟;arabic;clean;المهن المستقبليه الاكثر طلبا;['المهن', 'المستقبليه', 'الاكثر', 'طلبا']
